id,cuisine
49455,mexican
46472,greek
16695,french
16697,southern_us
49466,mexican
49467,vietnamese
49473,southern_us
49475,chinese
49476,italian
16710,italian
16713,mexican
16715,french
49484,italian
49486,chinese
49491,chinese
49494,cajun_creole
16731,chinese
49500,indian
49502,italian
16738,french
49507,italian
49509,italian
49510,mexican
49513,spanish
49514,southern_us
49518,french
16754,mexican
46483,italian
16758,mexican
16761,french
49532,irish
16769,spanish
49538,southern_us
16775,thai
49548,cajun_creole
49552,mexican
49554,french
16791,irish
49561,southern_us
16795,indian
16798,spanish
16803,mexican
16804,italian
16805,brazilian
49574,italian
16807,indian
49579,korean
16815,indian
49589,japanese
16823,thai
49595,french
49597,mexican
49598,italian
47479,mexican
16837,italian
16838,vietnamese
16841,thai
49610,italian
16844,mexican
49613,chinese
16846,italian
49617,italian
16852,southern_us
16853,mexican
16854,vietnamese
16855,chinese
16864,italian
41040,korean
49640,chinese
16878,indian
49649,indian
49655,italian
16888,italian
16893,italian
16895,greek
16896,italian
49665,italian
16900,irish
16901,italian
49671,mexican
16904,chinese
16906,italian
16907,southern_us
16911,mexican
49680,filipino
49684,chinese
49664,japanese
49688,french
49690,italian
13743,italian
16926,italian
16927,spanish
49698,british
49699,mexican
16933,vietnamese
16937,irish
16942,southern_us
49711,french
16946,italian
49715,mexican
16953,southern_us
16954,mexican
16957,mexican
16960,french
16962,southern_us
11476,southern_us
16966,chinese
35596,thai
16971,indian
16972,indian
16979,vietnamese
16980,southern_us
2830,indian
39846,italian
36120,japanese
16990,italian
16991,italian
16992,indian
16999,southern_us
17007,italian
17008,cajun_creole
17014,southern_us
17017,southern_us
17025,mexican
17032,greek
13762,british
17040,japanese
17047,chinese
41073,italian
49669,italian
17070,italian
46537,jamaican
17089,greek
17096,chinese
17103,indian
17105,spanish
17114,japanese
17124,japanese
13777,brazilian
17130,mexican
17152,french
17154,japanese
17155,italian
17167,french
17174,greek
17178,mexican
1663,french
17180,thai
17182,mexican
17185,southern_us
17190,cajun_creole
17194,french
17206,southern_us
17207,thai
17217,irish
17221,mexican
17225,french
17226,mexican
17230,mexican
17233,french
17237,southern_us
17249,japanese
17253,chinese
17254,italian
17256,mexican
17263,mexican
17264,indian
17270,korean
17271,spanish
17272,italian
17279,italian
2880,korean
17283,southern_us
17286,italian
17290,italian
17294,chinese
17307,korean
17311,indian
17317,southern_us
17319,chinese
17321,mexican
17330,british
34402,japanese
24737,southern_us
17354,indian
46583,italian
17358,mexican
17364,mexican
33312,italian
17369,french
17375,greek
1670,italian
17391,southern_us
34404,indian
17406,japanese
17408,spanish
17410,indian
2902,spanish
17416,mexican
17424,chinese
17428,mexican
17429,chinese
17435,greek
17442,southern_us
17443,spanish
17456,mexican
17462,japanese
38771,greek
17471,korean
17474,japanese
17475,southern_us
35681,indian
17484,mexican
17485,british
17487,korean
17489,spanish
17492,spanish
17496,southern_us
17498,japanese
17499,italian
17502,italian
17506,korean
2918,french
17511,italian
17515,greek
17516,italian
17519,japanese
17525,mexican
17526,french
17530,chinese
17534,chinese
17539,greek
17542,jamaican
17544,french
17547,italian
30232,indian
17557,mexican
17560,french
17562,italian
17565,french
17569,indian
17576,italian
17579,indian
17581,spanish
17584,japanese
17585,mexican
17587,indian
17596,cajun_creole
17597,thai
35701,jamaican
17600,mexican
17602,vietnamese
17604,japanese
17605,indian
17614,brazilian
17617,mexican
46627,southern_us
17620,italian
17627,cajun_creole
17635,italian
17640,southern_us
17645,greek
17646,italian
17647,filipino
17648,thai
17649,russian
17650,southern_us
17651,indian
17656,filipino
17663,vietnamese
17665,greek
17673,greek
17675,vietnamese
17679,cajun_creole
17682,mexican
17687,italian
17689,japanese
30255,italian
17698,filipino
17714,chinese
17716,southern_us
17719,french
17720,filipino
17721,italian
17724,mexican
17725,italian
17729,russian
17734,mexican
17737,southern_us
17741,mexican
17745,mexican
17752,japanese
17755,filipino
17759,cajun_creole
17760,brazilian
17763,french
17768,french
17772,mexican
17784,italian
17786,thai
17791,russian
17795,french
11504,southern_us
17808,italian
17830,indian
17831,cajun_creole
17833,italian
17836,italian
17842,southern_us
17843,british
17845,french
17848,italian
17849,cajun_creole
17850,filipino
17863,italian
17865,filipino
17884,southern_us
17886,mexican
17887,cajun_creole
17889,chinese
17903,italian
17911,french
17912,southern_us
17918,chinese
17920,southern_us
17930,mexican
17931,italian
17934,mexican
17942,cajun_creole
17955,irish
17971,mexican
17978,greek
2781,indian
17988,mexican
17989,italian
17994,mexican
18009,japanese
18012,italian
18018,greek
18021,cajun_creole
18023,french
18024,mexican
18026,southern_us
18032,japanese
18035,greek
18043,mexican
18053,french
35777,italian
18063,mexican
18064,italian
18078,thai
46704,french
18095,irish
35784,southern_us
18101,italian
37701,mexican
18104,japanese
18111,mexican
35787,southern_us
13942,indian
35788,italian
18123,italian
18127,indian
18134,chinese
18136,spanish
18138,italian
18142,southern_us
18150,filipino
18155,italian
18159,french
18163,italian
18164,french
11516,vietnamese
44250,indian
18172,chinese
18174,italian
18175,southern_us
18178,southern_us
18179,southern_us
6061,italian
18186,japanese
18193,british
18195,cajun_creole
18209,irish
18210,indian
18218,indian
18232,brazilian
18235,southern_us
18247,mexican
13965,italian
18261,italian
18262,italian
18267,chinese
18273,mexican
18282,japanese
18292,mexican
18297,italian
18299,cajun_creole
18300,italian
18305,chinese
18308,chinese
18309,mexican
18313,italian
18319,french
18322,korean
18323,korean
18333,southern_us
18341,mexican
18345,italian
18349,mexican
9340,southern_us
18355,southern_us
18356,southern_us
18362,chinese
18366,southern_us
18368,greek
18372,chinese
18377,chinese
18378,chinese
19447,spanish
18381,indian
18395,mexican
35834,moroccan
18398,indian
18401,indian
18402,italian
13990,mexican
18414,irish
18427,southern_us
18428,greek
18431,UNKNOWN
18439,italian
18442,italian
18457,vietnamese
18460,chinese
18465,italian
18466,japanese
18468,korean
18472,vietnamese
18473,mexican
18475,italian
18479,southern_us
15891,vietnamese
3080,filipino
18484,thai
18485,southern_us
18503,southern_us
18509,southern_us
18516,italian
18519,mexican
18520,mexican
18527,italian
18530,italian
46780,chinese
18540,italian
18543,chinese
18545,italian
18548,french
18556,chinese
18561,vietnamese
18562,southern_us
18565,filipino
18569,italian
18571,mexican
18575,cajun_creole
18576,moroccan
18582,british
18585,italian
18587,mexican
18589,italian
18595,southern_us
18607,southern_us
18610,chinese
18613,brazilian
18615,southern_us
18616,chinese
18619,french
18627,italian
18628,spanish
18638,cajun_creole
18652,indian
18664,italian
18673,italian
36629,indian
18684,french
18686,southern_us
18688,italian
18689,mexican
18690,greek
18692,southern_us
18700,irish
18704,french
18706,italian
18710,southern_us
18720,thai
18725,thai
18732,italian
18734,mexican
18736,brazilian
18746,mexican
18749,french
18750,southern_us
18755,indian
18761,southern_us
18762,mexican
18771,italian
18788,greek
18791,italian
18799,cajun_creole
18801,japanese
18802,french
18812,italian
18816,thai
18823,thai
18827,chinese
18833,chinese
18835,italian
18836,cajun_creole
4708,italian
18848,spanish
18852,filipino
18854,moroccan
3143,mexican
18862,thai
18866,russian
18867,chinese
18871,italian
18872,thai
15183,indian
18874,moroccan
18882,french
18888,cajun_creole
18897,italian
18898,mexican
7176,southern_us
18914,british
18925,southern_us
18932,mexican
18935,mexican
18939,greek
18943,italian
18953,french
18954,italian
18955,italian
18960,italian
18967,jamaican
18969,italian
18971,irish
18980,japanese
18981,korean
18982,mexican
18983,italian
18986,mexican
18988,mexican
18989,korean
35933,italian
18992,chinese
18995,indian
18998,mexican
19001,mexican
19005,british
19010,mexican
19016,mexican
19020,mexican
19022,mexican
19035,moroccan
19041,cajun_creole
19048,british
19055,mexican
19060,british
8638,mexican
19062,french
19066,indian
19071,italian
19072,mexican
19084,mexican
19097,brazilian
19098,southern_us
35552,vietnamese
19103,southern_us
19115,indian
19118,mexican
19125,vietnamese
19128,italian
19132,italian
19133,southern_us
19134,japanese
19136,cajun_creole
3190,italian
19145,russian
19152,italian
3192,mexican
19154,french
19155,cajun_creole
19159,mexican
19185,thai
19191,italian
19192,italian
19195,indian
8277,chinese
19202,italian
19206,italian
19209,indian
19210,cajun_creole
19218,irish
19220,thai
19228,chinese
19231,mexican
19242,indian
19247,chinese
19249,southern_us
19256,cajun_creole
19259,indian
19266,greek
19271,mexican
37740,mexican
19276,mexican
19286,french
19287,brazilian
19291,mexican
19293,moroccan
19298,chinese
19307,italian
19313,indian
19319,southern_us
19320,french
35988,italian
19326,mexican
19328,italian
19331,italian
19338,chinese
19344,filipino
19347,greek
19351,indian
19355,southern_us
19367,mexican
19385,french
19392,mexican
19395,chinese
19398,italian
19404,korean
19409,southern_us
19414,vietnamese
19426,greek
19427,thai
19429,indian
19430,indian
19432,mexican
19438,mexican
19439,mexican
19443,southern_us
3241,cajun_creole
19464,thai
14167,italian
19470,vietnamese
19472,italian
19473,italian
19482,italian
19485,italian
19487,italian
19490,mexican
19492,mexican
19494,british
19496,italian
19503,southern_us
36019,southern_us
19517,british
19518,mexican
19523,chinese
19525,cajun_creole
19527,irish
19530,southern_us
19538,japanese
19551,italian
19555,mexican
19562,french
14185,mexican
19581,italian
19583,indian
19585,french
3265,korean
19597,thai
19601,mexican
19605,italian
19607,cajun_creole
19611,italian
19617,cajun_creole
19618,indian
19619,mexican
19620,indian
19624,italian
19634,southern_us
19638,brazilian
19641,chinese
19655,british
19659,japanese
19666,italian
19669,southern_us
19670,french
19672,thai
19678,greek
19679,chinese
19680,italian
36050,italian
19697,italian
19704,italian
19723,filipino
19736,indian
19739,french
19743,indian
19749,french
19750,italian
25137,italian
19752,mexican
19759,korean
19777,italian
19781,southern_us
19783,french
19787,cajun_creole
19788,italian
19789,chinese
19792,mexican
19794,southern_us
19797,french
19798,greek
19801,greek
19802,mexican
7206,indian
19804,mexican
19810,mexican
19812,southern_us
19823,mexican
19826,japanese
19827,irish
19836,italian
19842,mexican
19844,filipino
19846,greek
19848,cajun_creole
19851,indian
19853,mexican
19854,greek
19857,mexican
35048,italian
19864,southern_us
19873,korean
19875,japanese
19876,filipino
3313,brazilian
19882,italian
19884,vietnamese
19893,italian
19902,southern_us
19905,russian
19909,french
19917,japanese
19918,cajun_creole
15939,korean
19924,greek
19929,southern_us
19931,jamaican
19935,italian
19940,british
19943,british
19945,mexican
19949,mexican
19950,southern_us
19953,french
19959,moroccan
19961,indian
19969,italian
14251,mexican
19975,italian
19979,italian
19980,filipino
19981,italian
19983,indian
19989,italian
19990,greek
19996,chinese
19999,mexican
20002,french
41564,greek
20010,italian
20013,italian
20015,mexican
20026,mexican
20028,southern_us
20035,french
20038,mexican
20045,french
20053,cajun_creole
20054,french
20058,italian
47035,southern_us
20071,italian
20076,cajun_creole
20077,italian
20079,french
20081,japanese
20082,mexican
20089,southern_us
20091,southern_us
20094,italian
20104,vietnamese
8812,indian
20108,italian
20110,mexican
20111,italian
20113,italian
20126,mexican
20127,french
20128,italian
20135,irish
20138,thai
20150,french
20153,italian
20154,mexican
20159,irish
20164,french
20166,mexican
20171,indian
20175,moroccan
20177,japanese
41594,moroccan
20199,mexican
20200,thai
20202,italian
20207,filipino
20210,mexican
20213,indian
20214,chinese
20229,thai
20235,cajun_creole
47064,chinese
20244,brazilian
20264,cajun_creole
20266,mexican
20270,mexican
20275,chinese
20280,british
14303,southern_us
20287,chinese
20297,chinese
41613,japanese
34501,italian
20308,italian
20309,italian
20315,mexican
20318,chinese
20319,southern_us
20323,indian
20326,brazilian
20327,italian
20333,mexican
20334,italian
20335,southern_us
20340,southern_us
20357,french
20360,chinese
20362,greek
20363,italian
20373,french
20374,vietnamese
20380,italian
36165,chinese
20385,italian
20389,french
20392,mexican
20397,italian
20402,italian
20409,french
8863,mexican
20414,brazilian
20418,southern_us
20432,southern_us
20433,thai
20442,italian
20446,mexican
20447,italian
20449,southern_us
20460,chinese
20463,spanish
20464,chinese
20468,italian
20470,mexican
20472,italian
20480,italian
20484,vietnamese
20492,cajun_creole
20499,mexican
3417,italian
20507,korean
20510,russian
20513,french
20517,italian
20520,mexican
20527,chinese
20530,mexican
20532,indian
20534,southern_us
20538,indian
20539,italian
20541,french
3424,indian
20551,italian
20560,southern_us
20569,italian
20571,italian
35601,thai
20578,southern_us
20579,mexican
20587,mexican
20589,japanese
41661,chinese
20598,mexican
20600,italian
20602,southern_us
20607,italian
20611,moroccan
20615,southern_us
20617,italian
20624,greek
20631,italian
20639,italian
20640,chinese
20643,italian
20645,vietnamese
20647,italian
41671,mexican
20662,french
20664,cajun_creole
20669,mexican
20676,moroccan
20696,italian
47140,mexican
20700,southern_us
20701,italian
20708,cajun_creole
20722,cajun_creole
20724,korean
20727,italian
20729,cajun_creole
20732,japanese
20735,thai
20736,thai
20742,chinese
20743,mexican
20747,italian
20749,mexican
20754,indian
20756,mexican
20760,southern_us
20762,italian
20767,mexican
20785,italian
20788,italian
20793,chinese
20795,mexican
20798,chinese
5057,french
20805,indian
20810,mexican
20813,italian
20814,italian
20817,mexican
20823,mexican
20827,italian
14394,mexican
20841,british
20842,italian
20843,mexican
20850,mexican
20855,cajun_creole
20859,japanese
20860,italian
20862,korean
20872,irish
20873,moroccan
20875,mexican
20878,greek
20880,french
20881,mexican
20889,italian
20894,french
20897,southern_us
20904,british
20910,italian
20915,indian
20917,indian
20924,french
20929,chinese
20931,french
20932,cajun_creole
20936,mexican
20939,cajun_creole
20940,italian
20953,thai
20960,chinese
20962,thai
20964,southern_us
15974,spanish
20982,moroccan
20984,thai
20985,southern_us
20995,french
20998,southern_us
20999,cajun_creole
36270,cajun_creole
21016,mexican
21017,mexican
34525,cajun_creole
21027,indian
21028,indian
21031,italian
21033,french
14429,cajun_creole
21042,french
21043,southern_us
21053,italian
21054,southern_us
21059,italian
21066,irish
21071,italian
21085,southern_us
21086,southern_us
21089,italian
21090,chinese
21094,indian
21113,french
21117,indian
8983,indian
21134,italian
21141,italian
21143,japanese
21149,mexican
21153,southern_us
21159,italian
21161,mexican
21166,italian
21177,italian
21180,southern_us
21181,indian
14453,southern_us
21187,filipino
21195,french
21200,filipino
21202,italian
41764,greek
21210,italian
21212,italian
43786,mexican
21227,british
21229,southern_us
21232,french
21238,indian
9001,southern_us
21240,italian
21241,indian
21242,japanese
21249,cajun_creole
21253,mexican
21255,italian
21259,greek
21262,italian
21265,filipino
21288,moroccan
21296,southern_us
21300,filipino
21302,italian
21308,vietnamese
14474,indian
21311,korean
21312,italian
21316,thai
21318,french
21324,mexican
21332,vietnamese
21339,italian
21341,mexican
21344,italian
21361,italian
21362,french
21381,jamaican
21389,southern_us
21397,italian
21399,chinese
21401,southern_us
21403,southern_us
21404,italian
21408,thai
21409,italian
21410,british
21414,southern_us
21417,japanese
21419,mexican
21430,italian
21436,italian
21437,greek
21440,spanish
21441,mexican
21443,indian
21455,mexican
21471,southern_us
21477,indian
21487,spanish
21490,mexican
9043,italian
21498,russian
36351,thai
21501,mexican
21507,mexican
21511,southern_us
21515,southern_us
21519,spanish
21524,spanish
21527,filipino
21537,southern_us
21551,italian
21552,italian
21554,mexican
21558,southern_us
21567,mexican
21569,mexican
21571,italian
21574,italian
21579,italian
21580,southern_us
21582,indian
21584,chinese
21591,chinese
21593,southern_us
21599,italian
21611,japanese
21612,mexican
21618,mexican
44365,italian
21625,southern_us
21629,mexican
21635,brazilian
21637,southern_us
14529,japanese
21646,mexican
21647,korean
21656,french
21658,spanish
21665,italian
21666,italian
21671,brazilian
21677,chinese
21679,italian
21680,japanese
21681,mexican
21682,southern_us
21683,cajun_creole
21688,british
47306,italian
21696,italian
21702,italian
21704,southern_us
14540,italian
21709,indian
21720,indian
21724,british
21732,spanish
21737,chinese
21740,indian
21749,italian
21750,mexican
21752,japanese
21753,chinese
21756,greek
21757,italian
21771,mexican
21774,italian
21775,indian
21779,korean
36398,mexican
21783,italian
21785,italian
21791,vietnamese
21792,italian
21793,mexican
21798,chinese
21800,italian
21805,irish
21811,french
7273,italian
21818,japanese
21825,italian
21828,spanish
21840,french
21842,mexican
21846,chinese
21848,vietnamese
21852,mexican
36411,greek
21864,southern_us
21865,mexican
21866,french
21875,greek
21876,cajun_creole
21879,mexican
21890,irish
21891,italian
21892,mexican
21894,southern_us
21905,italian
21906,filipino
21909,chinese
21925,southern_us
21926,vietnamese
14577,spanish
21934,italian
21936,italian
21939,moroccan
21953,cajun_creole
21960,italian
9122,thai
3661,italian
21974,italian
21975,southern_us
21988,jamaican
9126,italian
21994,italian
21995,greek
22003,indian
22004,mexican
22022,vietnamese
22025,greek
22028,italian
22031,southern_us
22035,italian
22037,irish
22048,french
22052,mexican
22053,jamaican
22064,italian
22066,southern_us
22070,mexican
14601,italian
22079,italian
22088,italian
22089,japanese
9143,cajun_creole
22094,french
22098,mexican
22100,spanish
22105,indian
22107,cajun_creole
22108,italian
22114,french
22116,vietnamese
22118,chinese
22124,southern_us
22129,italian
9150,moroccan
22140,mexican
22141,italian
22159,southern_us
22160,chinese
22164,italian
22165,italian
22169,french
22178,french
22179,filipino
22184,vietnamese
46566,italian
22193,southern_us
22202,brazilian
22207,french
22214,indian
22220,moroccan
22221,filipino
22222,mexican
22226,french
22228,japanese
22232,southern_us
22233,filipino
22234,greek
22235,chinese
22243,southern_us
22254,italian
22255,italian
22261,korean
22264,italian
22270,irish
22273,southern_us
22276,southern_us
22278,chinese
22283,mexican
22285,mexican
22289,thai
22290,italian
22295,french
3716,indian
41946,cajun_creole
22311,southern_us
22313,irish
22324,jamaican
41950,brazilian
22326,italian
22331,italian
22338,mexican
22339,greek
22340,mexican
22344,spanish
22347,vietnamese
22349,southern_us
22351,french
22353,italian
22358,mexican
22363,japanese
22369,thai
22380,greek
22381,southern_us
22382,greek
22383,moroccan
22385,italian
22391,mexican
22396,brazilian
22402,french
22403,indian
22404,moroccan
22410,vietnamese
22414,italian
22419,moroccan
22422,indian
22428,brazilian
22430,southern_us
22433,chinese
22436,indian
22437,italian
22441,italian
22443,southern_us
3741,mexican
22449,southern_us
22458,southern_us
36511,brazilian
22469,greek
22474,italian
22475,thai
22485,italian
22487,cajun_creole
22489,southern_us
22491,british
22494,mexican
22498,korean
22499,mexican
22501,italian
22506,indian
22516,southern_us
22528,italian
22530,southern_us
22532,thai
22538,italian
22539,italian
22540,filipino
22546,italian
22551,italian
22562,italian
22563,southern_us
22564,chinese
14684,mexican
22575,filipino
22576,mexican
9224,chinese
22580,mexican
22582,mexican
22586,italian
22591,mexican
22595,mexican
22597,indian
22599,italian
22600,italian
22604,japanese
22609,filipino
22621,mexican
22622,thai
22624,japanese
22628,japanese
22632,indian
22637,jamaican
22638,vietnamese
22642,chinese
22645,spanish
22651,moroccan
22653,italian
22656,italian
22659,southern_us
22666,southern_us
22669,southern_us
22670,spanish
22681,mexican
22683,mexican
22693,mexican
22707,irish
22711,italian
22716,irish
22722,russian
22725,italian
22731,indian
22733,japanese
22734,italian
22741,vietnamese
14714,mexican
22751,mexican
22752,thai
22758,southern_us
22762,japanese
22774,mexican
9257,mexican
25643,italian
22797,french
22800,moroccan
22802,french
22803,vietnamese
22814,italian
9264,italian
22820,southern_us
22824,korean
22826,mexican
47495,spanish
22828,french
9267,italian
22836,filipino
22845,southern_us
22848,irish
22857,southern_us
22858,mexican
22860,thai
22861,chinese
22864,mexican
22866,indian
22873,southern_us
22877,chinese
22880,mexican
10582,cajun_creole
22885,vietnamese
22886,italian
22889,indian
22891,russian
22895,british
22896,southern_us
22897,southern_us
22900,mexican
22914,thai
22917,british
22919,japanese
47511,southern_us
22925,korean
22932,mexican
22933,southern_us
22935,italian
22947,chinese
22951,french
22957,spanish
22964,french
22967,chinese
22969,italian
22978,italian
22979,cajun_creole
22982,cajun_creole
22988,mexican
22989,indian
22993,thai
22994,french
22999,japanese
23003,southern_us
23005,mexican
23006,french
23008,japanese
23010,japanese
23012,indian
23013,italian
23014,korean
23018,cajun_creole
14759,italian
23020,mexican
23021,chinese
47528,mexican
23027,mexican
23028,chinese
23031,british
23033,southern_us
23038,italian
23039,indian
23040,mexican
23043,chinese
42070,southern_us
23046,cajun_creole
23054,jamaican
23059,chinese
36612,southern_us
23067,french
23070,mexican
23079,brazilian
23080,chinese
23088,mexican
23089,southern_us
23094,southern_us
23098,italian
23099,italian
23106,mexican
23108,jamaican
23114,mexican
23119,italian
23120,japanese
23127,mexican
23130,chinese
23135,indian
23140,moroccan
23150,russian
3859,italian
23158,thai
23160,southern_us
3861,mexican
23173,brazilian
23188,mexican
23190,thai
23196,jamaican
23205,french
45509,indian
23211,italian
9331,indian
47563,mexican
23236,mexican
23239,southern_us
23242,thai
23247,british
23249,thai
23257,thai
23264,cajun_creole
23265,russian
23267,mexican
23268,southern_us
23269,chinese
23270,mexican
23271,french
23273,greek
23274,indian
23280,italian
23285,greek
23288,british
23296,korean
9345,mexican
23306,italian
23309,korean
23315,chinese
23318,italian
23320,jamaican
3887,italian
23328,chinese
42118,vietnamese
47580,italian
23340,italian
23341,mexican
23352,british
23354,italian
23355,italian
23356,italian
36661,indian
23362,southern_us
23363,indian
23374,vietnamese
23376,italian
23382,french
23386,italian
23388,southern_us
23394,thai
23403,indian
23407,vietnamese
23409,indian
23410,chinese
23411,mexican
23416,french
23417,chinese
23419,mexican
47594,italian
23423,french
23424,italian
23431,indian
23435,chinese
23439,italian
23440,UNKNOWN
23441,italian
23443,korean
23444,indian
23447,cajun_creole
23450,southern_us
47599,moroccan
23456,italian
23459,greek
23465,indian
23471,mexican
23472,italian
23475,japanese
23487,french
23489,mexican
23490,indian
23496,french
23498,vietnamese
23501,mexican
23507,filipino
23510,italian
43337,chinese
23525,mexican
23532,italian
23535,french
23540,italian
23562,mexican
36695,mexican
23565,southern_us
36696,mexican
23572,greek
23574,chinese
23577,mexican
23579,japanese
23581,mexican
23586,italian
23589,italian
23595,italian
23604,italian
23614,chinese
23616,chinese
14861,french
23638,southern_us
23650,french
36711,indian
23665,french
23677,japanese
14869,indian
3947,chinese
23684,chinese
23687,southern_us
23692,greek
23694,italian
23696,mexican
23698,italian
23713,mexican
23716,italian
23732,italian
23742,italian
23743,mexican
23757,japanese
23762,southern_us
42191,indian
23776,indian
23778,mexican
36731,mexican
23783,greek
23793,italian
23798,indian
23799,thai
23801,brazilian
23804,russian
23806,italian
23808,southern_us
23809,italian
23812,filipino
23813,mexican
23818,italian
23823,russian
23825,greek
23826,italian
23828,japanese
23832,japanese
23833,mexican
23836,southern_us
3973,italian
14896,mexican
23845,japanese
23851,italian
23852,chinese
23854,italian
9437,italian
23856,southern_us
23867,indian
23870,irish
23871,mexican
23873,italian
3979,southern_us
23878,greek
23879,mexican
23884,southern_us
23886,mexican
23893,greek
23894,italian
23900,italian
23904,vietnamese
23905,french
23908,chinese
23909,vietnamese
23912,chinese
23913,french
23916,italian
23919,indian
23920,french
23924,korean
23937,french
23947,mexican
23962,mexican
42223,mexican
3995,french
23975,filipino
23979,southern_us
23982,french
20383,chinese
24004,mexican
24014,italian
24015,italian
24025,british
24035,filipino
24037,italian
24040,mexican
24046,mexican
24051,japanese
24053,japanese
160,italian
24060,vietnamese
4011,mexican
24073,chinese
24075,thai
24087,mexican
24090,spanish
24091,indian
24095,mexican
24098,indian
14939,chinese
24105,mexican
24107,french
47709,mexican
24116,indian
24128,cajun_creole
24129,filipino
24130,italian
24135,french
24136,french
24141,chinese
14947,italian
24155,chinese
24156,filipino
24159,italian
24160,mexican
24167,irish
24169,southern_us
24173,italian
24174,indian
24175,mexican
24177,french
9491,french
24182,japanese
24184,italian
24191,japanese
24193,southern_us
24203,italian
24204,italian
24211,italian
24214,vietnamese
24217,mexican
24221,mexican
24226,italian
42267,italian
24228,mexican
42268,jamaican
24236,southern_us
47730,thai
24240,italian
24243,italian
24249,russian
24250,chinese
24251,cajun_creole
24256,mexican
24261,chinese
24265,italian
24269,mexican
24270,thai
24281,cajun_creole
24287,italian
12811,southern_us
24289,italian
34634,italian
24306,italian
48819,southern_us
36820,japanese
24320,thai
24321,thai
24326,italian
24328,korean
24329,filipino
24331,southern_us
24333,italian
24334,mexican
24335,thai
24337,french
24343,vietnamese
24354,french
24362,indian
24364,jamaican
24368,mexican
24373,greek
24381,chinese
24382,southern_us
41184,french
34860,southern_us
24399,french
24406,filipino
9529,italian
24409,greek
24413,mexican
24416,mexican
24425,mexican
24426,mexican
24428,cajun_creole
24429,indian
24430,chinese
24432,british
24433,french
24435,cajun_creole
4075,southern_us
24453,indian
24454,french
24466,southern_us
24468,cajun_creole
24483,french
24490,chinese
24499,southern_us
24501,filipino
24503,jamaican
24507,indian
24508,japanese
24510,italian
24512,indian
24522,jamaican
24523,southern_us
24526,southern_us
24528,italian
24539,italian
24543,southern_us
24548,southern_us
36860,mexican
13911,irish
15015,indian
24566,italian
24569,mexican
24570,mexican
24573,southern_us
24579,mexican
24586,italian
24605,irish
24611,french
24613,thai
24614,mexican
24615,italian
24627,japanese
24631,italian
24632,southern_us
24634,southern_us
24641,vietnamese
24644,italian
24651,chinese
24652,mexican
24655,italian
24666,vietnamese
24667,cajun_creole
24668,italian
24669,mexican
24672,chinese
24681,french
24686,thai
15037,chinese
42344,southern_us
24695,greek
24708,italian
24709,japanese
24711,chinese
24714,chinese
20503,mexican
24716,southern_us
24718,italian
24719,southern_us
33557,italian
24731,french
24732,spanish
46651,italian
5785,mexican
24741,italian
24743,italian
24748,mexican
24765,italian
36896,chinese
24772,mexican
47821,italian
24784,italian
24786,mexican
24792,mexican
24795,spanish
24798,italian
47824,italian
24806,chinese
24816,southern_us
47827,italian
24821,vietnamese
24835,mexican
42372,japanese
24859,chinese
24861,french
42373,french
24865,indian
24871,southern_us
24872,spanish
24876,italian
24878,mexican
24880,greek
24881,italian
24882,italian
24883,indian
24885,italian
24887,southern_us
4148,mexican
24892,chinese
24894,southern_us
24899,thai
24905,southern_us
24906,italian
24909,indian
24915,chinese
24917,french
24919,italian
24921,italian
24924,french
24927,cajun_creole
1921,french
24932,indian
24933,southern_us
24939,indian
24945,southern_us
24949,chinese
24952,italian
24955,french
24957,indian
24967,thai
48841,mexican
24972,italian
24973,chinese
42392,italian
24979,filipino
24981,chinese
24983,italian
24984,thai
24985,mexican
24990,italian
24993,thai
24997,italian
48842,italian
25007,chinese
25010,spanish
25018,japanese
25020,italian
25028,italian
25043,indian
25050,mexican
25059,italian
25077,chinese
25078,italian
25084,chinese
25085,japanese
25094,filipino
25095,indian
25097,italian
25100,italian
25101,italian
25107,southern_us
25113,italian
25115,spanish
25132,french
47880,korean
25138,italian
25142,southern_us
4193,mexican
25169,italian
25173,mexican
25176,italian
25186,italian
25198,mexican
25205,french
25212,jamaican
25233,french
25235,indian
25237,japanese
25244,italian
25246,southern_us
25254,thai
25258,mexican
25262,chinese
25267,vietnamese
25273,southern_us
9674,mexican
25281,thai
25287,indian
25289,mexican
25292,filipino
25293,mexican
25303,italian
25306,irish
25311,cajun_creole
42449,thai
25321,southern_us
33577,italian
25332,korean
25348,italian
25351,greek
4227,mexican
25371,southern_us
25378,italian
25381,filipino
25386,chinese
25387,indian
25388,italian
25391,mexican
25404,mexican
25407,filipino
25409,french
25411,italian
25412,mexican
25416,vietnamese
7393,vietnamese
25429,french
25430,mexican
25439,cajun_creole
25451,italian
25461,southern_us
25472,italian
25477,mexican
25484,mexican
25492,indian
9710,italian
25496,chinese
25500,moroccan
25505,french
25509,mexican
25511,greek
25518,southern_us
25524,thai
25529,italian
25531,chinese
25544,southern_us
25551,cajun_creole
25554,mexican
25558,filipino
25559,russian
25560,mexican
25563,irish
25569,chinese
25575,japanese
25577,cajun_creole
25578,mexican
25581,mexican
25583,japanese
25586,mexican
9726,southern_us
25590,mexican
25591,chinese
47956,mexican
25598,italian
25604,greek
25606,mexican
25610,italian
25613,southern_us
25617,mexican
25622,italian
25626,moroccan
25633,mexican
25636,mexican
25639,greek
42503,southern_us
25649,mexican
